,Unnamed: 0,_id,Function,Time,Error,time_stamp
3908004,3908004,62c37226590bbde90a5e4353,get_newest_articles_api.py get_keywords,3.705980539,FALSE,2022-07-04 23:05:10:553771
3908005,3908005,62c37227590bbde90a5e5644,get_newest_articles_api.py save_to_db,0.427895784,FALSE,2022-07-04 23:05:11:002106
3908006,3908006,62c37227590bbde90a5e5645,get_newest_articles_api.py db_check_not_empty,0.003780603,FALSE,2022-07-04 23:05:11:009854
3908007,3908007,62c37227590bbde90a5e5646,get_newest_articles_api.py db_get_newest_entry,0.004421949,FALSE,2022-07-04 23:05:11:017951
3908008,3908008,62c37227590bbde90a5e5647,get_newest_articles_api.py get,0.021484375,FALSE,2022-07-04 23:05:11:044407
3908009,3908009,62c37227590bbde90a5e5648,get_newest_articles_api.py main,4.381779671,FALSE,2022-07-04 23:05:11:229297
3908340,3908340,62c3735207745c4ef2a2f362,get_newest_articles_api.py get_keywords,3.610839367,FALSE,2022-07-04 23:10:10:679395
3908341,3908341,62c3735207745c4ef2a30653,get_newest_articles_api.py save_to_db,0.18069005,FALSE,2022-07-04 23:10:10:880059
3908342,3908342,62c3735207745c4ef2a30654,get_newest_articles_api.py db_check_not_empty,0.004325628,FALSE,2022-07-04 23:10:10:888104
3908343,3908343,62c3735207745c4ef2a30655,get_newest_articles_api.py db_get_newest_entry,0.004116058,FALSE,2022-07-04 23:10:10:895685
3908344,3908344,62c3735207745c4ef2a30656,get_newest_articles_api.py get,0.020744562,FALSE,2022-07-04 23:10:10:921154
3908350,3908350,62c3735307745c4ef2a30657,get_newest_articles_api.py main,4.035948038,FALSE,2022-07-04 23:10:11:104180
3908630,3908630,62c3747f175b535e9009b78b,get_newest_articles_api.py get_keywords,3.722514629,FALSE,2022-07-04 23:15:11:046593
3908631,3908631,62c3747f175b535e9009ca7c,get_newest_articles_api.py save_to_db,0.176945925,FALSE,2022-07-04 23:15:11:243509
3908632,3908632,62c3747f175b535e9009ca7d,get_newest_articles_api.py db_check_not_empty,0.003508091,FALSE,2022-07-04 23:15:11:250594
3908633,3908633,62c3747f175b535e9009ca7e,get_newest_articles_api.py db_get_newest_entry,0.003765583,FALSE,2022-07-04 23:15:11:257342
3908634,3908634,62c3747f175b535e9009ca7f,get_newest_articles_api.py get,0.020431995,FALSE,2022-07-04 23:15:11:282121
3908635,3908635,62c3747f175b535e9009ca80,get_newest_articles_api.py main,4.142206669,FALSE,2022-07-04 23:15:11:465954
3908980,3908980,62c37561d749067de6dad037,main.py (API)  read_from_db_by_date,3.776308298,FALSE,2022-07-04 23:18:57:849719
3908981,3908981,62c37563d749067de6dad038,main.py (API)  db_get_articles_by_url,1.740915537,FALSE,2022-07-04 23:18:59:634464
3908994,3908994,62c37564c416e7fa9f479e0e,main.py (API)  read_from_db_by_date,3.942951202,FALSE,2022-07-04 23:19:00:484057
3908999,3908999,62c37566c416e7fa9f479e0f,main.py (API)  db_get_articles_by_url,1.689964294,FALSE,2022-07-04 23:19:02:219206
3909004,3909004,62c3756c30cc64b9ac5148c2,main.py (API)  read_from_db_by_date,3.772874355,FALSE,2022-07-04 23:19:08:701786
3909005,3909005,62c3756e30cc64b9ac5148c3,main.py (API)  db_get_articles_by_url,1.627429962,FALSE,2022-07-04 23:19:10:371640
3909016,3909016,62c3757200fa1d27ec46bcff,main.py (API)  read_from_db_by_date,4.088121414,FALSE,2022-07-04 23:19:14:067469
3909017,3909017,62c37573dc1b80002e99710d,main.py (API)  read_from_db_by_date,4.038798332,FALSE,2022-07-04 23:19:15:634520
3909018,3909018,62c3757400fa1d27ec46bd00,main.py (API)  db_get_articles_by_url,2.100982428,FALSE,2022-07-04 23:19:16:215946
3909021,3909021,62c37575dc1b80002e99710e,main.py (API)  db_get_articles_by_url,1.830544949,FALSE,2022-07-04 23:19:17:513350
3909024,3909024,62c3757601443c1ed0ea8954,main.py (API)  read_from_db_by_date,4.275928497,FALSE,2022-07-04 23:19:18:008553
3909029,3909029,62c3757701443c1ed0ea8955,main.py (API)  db_get_articles_by_url,1.720362425,FALSE,2022-07-04 23:19:19:776737
3909054,3909054,62c37587472c31fe0bf3bab4,main.py (API)  read_from_db_by_date,3.863376379,FALSE,2022-07-04 23:19:35:232408
3909057,3909057,62c37589472c31fe0bf3bab5,main.py (API)  db_get_articles_by_url,2.087626457,FALSE,2022-07-04 23:19:37:368045
3909058,3909058,62c3758ac6fd643f33297618,main.py (API)  read_from_db_by_date,4.367035627,FALSE,2022-07-04 23:19:38:863453
3909061,3909061,62c3758caee8801a5392cba9,main.py (API)  read_from_db_by_date,4.387184858,FALSE,2022-07-04 23:19:40:554937
3909062,3909062,62c3758cc6fd643f33297619,main.py (API)  db_get_articles_by_url,1.754463911,FALSE,2022-07-04 23:19:40:665583
3909063,3909063,62c3758eaee8801a5392cbaa,main.py (API)  db_get_articles_by_url,1.830509663,FALSE,2022-07-04 23:19:42:455052
3909110,3909110,62c375aa733ef750bc13b6e7,get_newest_articles_api.py get_keywords,3.884831667,FALSE,2022-07-04 23:20:10:281577
3909111,3909111,62c375aa733ef750bc13c9d8,get_newest_articles_api.py save_to_db,0.184387207,FALSE,2022-07-04 23:20:10:486243
3909112,3909112,62c375aa733ef750bc13c9d9,get_newest_articles_api.py db_check_not_empty,0.003574133,FALSE,2022-07-04 23:20:10:493567
3909113,3909113,62c375aa733ef750bc13c9da,get_newest_articles_api.py db_get_newest_entry,0.003967762,FALSE,2022-07-04 23:20:10:500912
3909116,3909116,62c375aa733ef750bc13c9db,get_newest_articles_api.py get,0.020905256,FALSE,2022-07-04 23:20:10:526402
3909118,3909118,62c375aa733ef750bc13c9dc,get_newest_articles_api.py main,4.31399107,FALSE,2022-07-04 23:20:10:710272
3909450,3909450,62c376d760676e40cd362b8a,get_newest_articles_api.py get_keywords,4.570828676,FALSE,2022-07-04 23:25:11:481778
3909451,3909451,62c376d760676e40cd363e7b,get_newest_articles_api.py save_to_db,0.178260326,FALSE,2022-07-04 23:25:11:679662
3909452,3909452,62c376d760676e40cd363e7c,get_newest_articles_api.py db_check_not_empty,0.003564119,FALSE,2022-07-04 23:25:11:686853
3909453,3909453,62c376d760676e40cd363e7d,get_newest_articles_api.py db_get_newest_entry,0.004099131,FALSE,2022-07-04 23:25:11:693910
3909454,3909454,62c376d760676e40cd363e7e,get_newest_articles_api.py get,0.039384127,FALSE,2022-07-04 23:25:11:737913
3909455,3909455,62c376d760676e40cd363e7f,get_newest_articles_api.py main,5.012146473,FALSE,2022-07-04 23:25:11:922786
3909844,3909844,62c37802f5bdbc2a28ffe6b7,get_newest_articles_api.py get_keywords,3.839829683,FALSE,2022-07-04 23:30:10:785127
3909845,3909845,62c37802f5bdbc2a28fff9a8,get_newest_articles_api.py save_to_db,0.184669495,FALSE,2022-07-04 23:30:10:989860
3909846,3909846,62c37803f5bdbc2a28fff9a9,get_newest_articles_api.py db_check_not_empty,0.003788948,FALSE,2022-07-04 23:30:10:997572
3909847,3909847,62c37803f5bdbc2a28fff9aa,get_newest_articles_api.py db_get_newest_entry,0.004144907,FALSE,2022-07-04 23:30:11:005387
3909848,3909848,62c37803f5bdbc2a28fff9ab,get_newest_articles_api.py get,0.022442102,FALSE,2022-07-04 23:30:11:032956
3909849,3909849,62c37803f5bdbc2a28fff9ac,get_newest_articles_api.py main,4.271666765,FALSE,2022-07-04 23:30:11:216690
3910152,3910152,62c378edd749067de6dad039,main.py (API)  read_from_db_by_date,3.784943581,FALSE,2022-07-04 23:34:05:879826
3910153,3910153,62c378efd749067de6dad03a,main.py (API)  db_get_articles_by_url,1.821779966,FALSE,2022-07-04 23:34:07:748173
3910156,3910156,62c378f0c416e7fa9f479e10,main.py (API)  read_from_db_by_date,3.937457085,FALSE,2022-07-04 23:34:08:393292
3910163,3910163,62c378f2c416e7fa9f479e11,main.py (API)  db_get_articles_by_url,1.741542578,FALSE,2022-07-04 23:34:10:180324
3910180,3910180,62c378f830cc64b9ac5148c4,main.py (API)  read_from_db_by_date,3.807803154,FALSE,2022-07-04 23:34:16:444270
3910181,3910181,62c378fa30cc64b9ac5148c5,main.py (API)  db_get_articles_by_url,1.710675001,FALSE,2022-07-04 23:34:18:198089
3910214,3910214,62c378fe00fa1d27ec46bd01,main.py (API)  read_from_db_by_date,4.042155266,FALSE,2022-07-04 23:34:22:576222
3910219,3910219,62c378ffdc1b80002e99710f,main.py (API)  read_from_db_by_date,4.107028484,FALSE,2022-07-04 23:34:23:944430
3910220,3910220,62c3790000fa1d27ec46bd02,main.py (API)  db_get_articles_by_url,2.128866673,FALSE,2022-07-04 23:34:24:754617
3910221,3910221,62c37901dc1b80002e997110,main.py (API)  db_get_articles_by_url,1.790805578,FALSE,2022-07-04 23:34:25:783076
3910222,3910222,62c3790201443c1ed0ea8956,main.py (API)  read_from_db_by_date,4.176532984,FALSE,2022-07-04 23:34:26:102777
3910225,3910225,62c3790301443c1ed0ea8957,main.py (API)  db_get_articles_by_url,1.80950141,FALSE,2022-07-04 23:34:27:962590
3910238,3910238,62c37913472c31fe0bf3bab6,main.py (API)  read_from_db_by_date,3.839127541,FALSE,2022-07-04 23:34:43:520989
3910239,3910239,62c37915472c31fe0bf3bab7,main.py (API)  db_get_articles_by_url,1.927864075,FALSE,2022-07-04 23:34:45:493616
3910242,3910242,62c37917c6fd643f3329761a,main.py (API)  read_from_db_by_date,4.197128296,FALSE,2022-07-04 23:34:47:202573
3910243,3910243,62c37918aee8801a5392cbab,main.py (API)  read_from_db_by_date,4.102724314,FALSE,2022-07-04 23:34:48:840427
3910244,3910244,62c37918c6fd643f3329761b,main.py (API)  db_get_articles_by_url,1.739330053,FALSE,2022-07-04 23:34:48:989039
3910245,3910245,62c3791aaee8801a5392cbac,main.py (API)  db_get_articles_by_url,1.793205261,FALSE,2022-07-04 23:34:50:682210
3910292,3910292,62c3792fcfd46631e6ebc714,get_newest_articles_api.py get_keywords,4.145374298,FALSE,2022-07-04 23:35:11:380334
3910293,3910293,62c3792fcfd46631e6ebda05,get_newest_articles_api.py save_to_db,0.186527967,FALSE,2022-07-04 23:35:11:586574
3910294,3910294,62c3792fcfd46631e6ebda06,get_newest_articles_api.py db_check_not_empty,0.003568172,FALSE,2022-07-04 23:35:11:594045
3910295,3910295,62c3792fcfd46631e6ebda07,get_newest_articles_api.py db_get_newest_entry,0.004239798,FALSE,2022-07-04 23:35:11:601693
3910296,3910296,62c3792fcfd46631e6ebda08,get_newest_articles_api.py get,0.051931858,FALSE,2022-07-04 23:35:11:658444
3910297,3910297,62c3792fcfd46631e6ebda09,get_newest_articles_api.py main,4.608306646,FALSE,2022-07-04 23:35:11:842993
3910786,3910786,62c37a5c3c0e0c39a1867d43,get_newest_articles_api.py get_keywords,4.662554979,FALSE,2022-07-04 23:40:12:087677
3910787,3910787,62c37a5c3c0e0c39a1869034,get_newest_articles_api.py save_to_db,0.183364868,FALSE,2022-07-04 23:40:12:290910
3910788,3910788,62c37a5c3c0e0c39a1869035,get_newest_articles_api.py db_check_not_empty,0.003800392,FALSE,2022-07-04 23:40:12:298629
3910789,3910789,62c37a5c3c0e0c39a1869036,get_newest_articles_api.py db_get_newest_entry,0.004340649,FALSE,2022-07-04 23:40:12:306486
3910790,3910790,62c37a5c3c0e0c39a1869037,get_newest_articles_api.py get,0.022554398,FALSE,2022-07-04 23:40:12:333977
3910791,3910791,62c37a5c3c0e0c39a1869038,get_newest_articles_api.py main,5.094300508,FALSE,2022-07-04 23:40:12:518970
3911366,3911366,62c37b86191475fd5e2c91fb,get_newest_articles_api.py get_keywords,3.713674307,FALSE,2022-07-04 23:45:10:623852
3911367,3911367,62c37b86191475fd5e2ca4ec,get_newest_articles_api.py save_to_db,0.186202288,FALSE,2022-07-04 23:45:10:830790
3911368,3911368,62c37b86191475fd5e2ca4ed,get_newest_articles_api.py db_check_not_empty,0.003572941,FALSE,2022-07-04 23:45:10:838230
3911369,3911369,62c37b86191475fd5e2ca4ee,get_newest_articles_api.py db_get_newest_entry,0.004063606,FALSE,2022-07-04 23:45:10:845715
3911370,3911370,62c37b86191475fd5e2ca4ef,get_newest_articles_api.py get,0.021490812,FALSE,2022-07-04 23:45:10:871989
3911371,3911371,62c37b87191475fd5e2ca4f0,get_newest_articles_api.py main,4.148404121,FALSE,2022-07-04 23:45:11:058279
3911922,3911922,62c37c79d749067de6dad03b,main.py (API)  read_from_db_by_date,3.803171158,FALSE,2022-07-04 23:49:13:842918
3911925,3911925,62c37c7bd749067de6dad03c,main.py (API)  db_get_articles_by_url,1.801351309,FALSE,2022-07-04 23:49:15:689889
3911928,3911928,62c37c7cc416e7fa9f479e12,main.py (API)  read_from_db_by_date,3.92638731,FALSE,2022-07-04 23:49:16:311371
3911931,3911931,62c37c7ec416e7fa9f479e13,main.py (API)  db_get_articles_by_url,1.788869143,FALSE,2022-07-04 23:49:18:147075
3911942,3911942,62c37c8430cc64b9ac5148c6,main.py (API)  read_from_db_by_date,3.771774769,FALSE,2022-07-04 23:49:24:129419
3911953,3911953,62c37c8530cc64b9ac5148c7,main.py (API)  db_get_articles_by_url,1.585649967,FALSE,2022-07-04 23:49:25:759129
3911960,3911960,62c37c8b00fa1d27ec46bd03,main.py (API)  read_from_db_by_date,3.974969387,FALSE,2022-07-04 23:49:31:143714
3911961,3911961,62c37c8cdc1b80002e997111,main.py (API)  read_from_db_by_date,4.065978289,FALSE,2022-07-04 23:49:32:219050
3911962,3911962,62c37c8d00fa1d27ec46bd04,main.py (API)  db_get_articles_by_url,1.879650831,FALSE,2022-07-04 23:49:33:071593
3911963,3911963,62c37c8edc1b80002e997112,main.py (API)  db_get_articles_by_url,1.820649862,FALSE,2022-07-04 23:49:34:090336
3911964,3911964,62c37c8e01443c1ed0ea8958,main.py (API)  read_from_db_by_date,4.130017042,FALSE,2022-07-04 23:49:34:366139
3911965,3911965,62c37c9001443c1ed0ea8959,main.py (API)  db_get_articles_by_url,1.7386868,FALSE,2022-07-04 23:49:36:153859
3911998,3911998,62c37c9f472c31fe0bf3bab8,main.py (API)  read_from_db_by_date,3.827398062,FALSE,2022-07-04 23:49:51:728606
3912007,3912007,62c37ca1472c31fe0bf3bab9,main.py (API)  db_get_articles_by_url,1.95231843,FALSE,2022-07-04 23:49:53:726526
3912010,3912010,62c37ca3c6fd643f3329761c,main.py (API)  read_from_db_by_date,4.115998268,FALSE,2022-07-04 23:49:55:348634
3912013,3912013,62c37ca5c6fd643f3329761d,main.py (API)  db_get_articles_by_url,1.782140732,FALSE,2022-07-04 23:49:57:179517
3912014,3912014,62c37ca5aee8801a5392cbad,main.py (API)  read_from_db_by_date,4.220209122,FALSE,2022-07-04 23:49:57:222832
3912019,3912019,62c37ca7aee8801a5392cbae,main.py (API)  db_get_articles_by_url,1.80896616,FALSE,2022-07-04 23:49:59:082083
3912036,3912036,62c37cb20ce02f74f7deca1d,get_newest_articles_api.py get_keywords,3.674307585,FALSE,2022-07-04 23:50:10:775683
3912037,3912037,62c37cb20ce02f74f7dedd0e,get_newest_articles_api.py save_to_db,0.184720755,FALSE,2022-07-04 23:50:10:980997
3912038,3912038,62c37cb20ce02f74f7dedd0f,get_newest_articles_api.py db_check_not_empty,0.003784418,FALSE,2022-07-04 23:50:10:988599
3912039,3912039,62c37cb20ce02f74f7dedd10,get_newest_articles_api.py db_get_newest_entry,0.004242182,FALSE,2022-07-04 23:50:10:996376
3912040,3912040,62c37cb30ce02f74f7dedd11,get_newest_articles_api.py get,0.02179122,FALSE,2022-07-04 23:50:11:023284
3912041,3912041,62c37cb30ce02f74f7dedd12,get_newest_articles_api.py main,4.112220287,FALSE,2022-07-04 23:50:11:213291
3912712,3912712,62c37dde7b7ef4278de6593c,get_newest_articles_api.py get_keywords,3.604482174,FALSE,2022-07-04 23:55:10:744090
3912713,3912713,62c37dde7b7ef4278de66c2d,get_newest_articles_api.py save_to_db,0.176011801,FALSE,2022-07-04 23:55:10:940193
3912714,3912714,62c37dde7b7ef4278de66c2e,get_newest_articles_api.py db_check_not_empty,0.003502369,FALSE,2022-07-04 23:55:10:947381
3912715,3912715,62c37dde7b7ef4278de66c2f,get_newest_articles_api.py db_get_newest_entry,0.003752708,FALSE,2022-07-04 23:55:10:954300
3912716,3912716,62c37dde7b7ef4278de66c30,get_newest_articles_api.py get,0.021373987,FALSE,2022-07-04 23:55:10:980298
3912717,3912717,62c37ddf7b7ef4278de66c31,get_newest_articles_api.py main,4.022951365,FALSE,2022-07-04 23:55:11:162245
3913310,3913310,62c37f0bbf8ef5f81d7e58c6,get_newest_articles_api.py get_keywords,4.099310637,FALSE,2022-07-05 00:00:11:929389
3913311,3913311,62c37f0cbf8ef5f81d7e6bb7,get_newest_articles_api.py save_to_db,0.188518286,FALSE,2022-07-05 00:00:12:137988
3913312,3913312,62c37f0cbf8ef5f81d7e6bb8,get_newest_articles_api.py db_check_not_empty,0.00361371,FALSE,2022-07-05 00:00:12:145415
3913313,3913313,62c37f0cbf8ef5f81d7e6bb9,get_newest_articles_api.py db_get_newest_entry,0.003794432,FALSE,2022-07-05 00:00:12:152315
3913314,3913314,62c37f0cbf8ef5f81d7e6bba,get_newest_articles_api.py get,0.053015709,FALSE,2022-07-05 00:00:12:209859
3913315,3913315,62c37f0ce97c399b453da7e7,get_ge_data.py ga_api,5.114849567,FALSE,2022-07-05 00:00:12:215412
3913316,3913316,62c37f0ce97c399b453da92d,get_ge_data.py save_to_db,0.012452602,FALSE,2022-07-05 00:00:12:303979
3913317,3913317,62c37f0ce97c399b453da92e,get_ge_data.py main,5.210578918,FALSE,2022-07-05 00:00:12:310715
3913318,3913318,62c37f0cbf8ef5f81d7e6bbb,get_newest_articles_api.py main,4.565564871,FALSE,2022-07-05 00:00:12:395136
3913877,3913877,62c38005d749067de6dad03d,main.py (API)  read_from_db_by_date,3.694222689,FALSE,2022-07-05 00:04:21:643645
3913878,3913878,62c38007d749067de6dad03e,main.py (API)  db_get_articles_by_url,1.816378355,FALSE,2022-07-05 00:04:23:508434
3913881,3913881,62c38008c416e7fa9f479e14,main.py (API)  read_from_db_by_date,3.824035645,FALSE,2022-07-05 00:04:24:165802
3913884,3913884,62c38009c416e7fa9f479e15,main.py (API)  db_get_articles_by_url,1.647228479,FALSE,2022-07-05 00:04:25:858927
3913905,3913905,62c3800f30cc64b9ac5148c8,main.py (API)  read_from_db_by_date,3.649057627,FALSE,2022-07-05 00:04:31:584808
3913908,3913908,62c3801130cc64b9ac5148c9,main.py (API)  db_get_articles_by_url,1.692078114,FALSE,2022-07-05 00:04:33:319420
3913935,3913935,62c3801700fa1d27ec46bd05,main.py (API)  read_from_db_by_date,3.934089899,FALSE,2022-07-05 00:04:39:332442
3913936,3913936,62c38018dc1b80002e997113,main.py (API)  read_from_db_by_date,4.197829962,FALSE,2022-07-05 00:04:40:863304
3913939,3913939,62c3801900fa1d27ec46bd06,main.py (API)  db_get_articles_by_url,2.041419744,FALSE,2022-07-05 00:04:41:422491
3913940,3913940,62c3801a01443c1ed0ea895a,main.py (API)  read_from_db_by_date,4.260623693,FALSE,2022-07-05 00:04:42:669881
3913941,3913941,62c3801adc1b80002e997114,main.py (API)  db_get_articles_by_url,1.809424639,FALSE,2022-07-05 00:04:42:721413
3913946,3913946,62c3801c01443c1ed0ea895b,main.py (API)  db_get_articles_by_url,1.700152397,FALSE,2022-07-05 00:04:44:418165
3913981,3913981,62c3802c472c31fe0bf3baba,main.py (API)  read_from_db_by_date,3.846584082,FALSE,2022-07-05 00:05:00:213094
3913988,3913988,62c3802e472c31fe0bf3babb,main.py (API)  db_get_articles_by_url,2.12472105,FALSE,2022-07-05 00:05:02:383689
3913989,3913989,62c3802fc6fd643f3329761e,main.py (API)  read_from_db_by_date,4.160449028,FALSE,2022-07-05 00:05:03:672047
3914006,3914006,62c38031aee8801a5392cbaf,main.py (API)  read_from_db_by_date,4.192303658,FALSE,2022-07-05 00:05:05:534838
3914007,3914007,62c38031c6fd643f3329761f,main.py (API)  db_get_articles_by_url,1.81480217,FALSE,2022-07-05 00:05:05:540179
3914012,3914012,62c38033aee8801a5392cbb0,main.py (API)  db_get_articles_by_url,1.761322498,FALSE,2022-07-05 00:05:07:346746
3914023,3914023,62c380385414cbe91e85f660,get_newest_articles_api.py get_keywords,4.604915619,FALSE,2022-07-05 00:05:12:444099
3914024,3914024,62c380385414cbe91e860951,get_newest_articles_api.py save_to_db,0.183109999,FALSE,2022-07-05 00:05:12:647321
3914025,3914025,62c380385414cbe91e860952,get_newest_articles_api.py db_check_not_empty,0.003548384,FALSE,2022-07-05 00:05:12:654624
3914026,3914026,62c380385414cbe91e860953,get_newest_articles_api.py db_get_newest_entry,0.0039258,FALSE,2022-07-05 00:05:12:661839
3914027,3914027,62c380395414cbe91e860954,get_newest_articles_api.py get,0.379407883,FALSE,2022-07-05 00:05:13:046100
3914029,3914029,62c380395414cbe91e860955,get_newest_articles_api.py main,5.419859886,FALSE,2022-07-05 00:05:13:258710
3914713,3914713,62c38163c06574e71e9f1bdf,get_newest_articles_api.py get_keywords,4.386349678,FALSE,2022-07-05 00:10:11:597136
3914716,3914716,62c38163c06574e71e9f2ed0,get_newest_articles_api.py save_to_db,0.188577175,FALSE,2022-07-05 00:10:11:805466
3914718,3914718,62c38163c06574e71e9f2ed1,get_newest_articles_api.py db_check_not_empty,0.003615856,FALSE,2022-07-05 00:10:11:812970
3914720,3914720,62c38163c06574e71e9f2ed2,get_newest_articles_api.py db_get_newest_entry,0.004035234,FALSE,2022-07-05 00:10:11:820715
3914721,3914721,62c38164c06574e71e9f2ed3,get_newest_articles_api.py get,0.334434032,FALSE,2022-07-05 00:10:12:159758
3914724,3914724,62c38164c06574e71e9f2ed5,get_newest_articles_api.py save_to_db,0.00345993,FALSE,2022-07-05 00:10:12:396207
3914725,3914725,62c38164c06574e71e9f2ed6,get_newest_articles_api.py main,5.189540386,FALSE,2022-07-05 00:10:12:399985
3915500,3915500,62c3828f3ad8655b945cd23b,get_newest_articles_api.py get_keywords,3.804896116,FALSE,2022-07-05 00:15:11:206695
3915501,3915501,62c3828f3ad8655b945ce52c,get_newest_articles_api.py save_to_db,0.185055494,FALSE,2022-07-05 00:15:11:411779
